SK_ID_CURR,Prediction,Conclusion
243861,1,Buruk
243871,0,Baik
243873,1,Buruk
243874,0,Baik
243875,1,Buruk
243891,0,Baik
243893,1,Buruk
243900,0,Baik
243907,0,Baik
243908,0,Baik
243916,0,Baik
243921,0,Baik
243943,1,Buruk
243958,0,Baik
243963,0,Baik
243965,0,Baik
243968,0,Baik
243978,1,Buruk
243993,0,Baik
243996,1,Buruk
244004,0,Baik
244006,1,Buruk
244045,0,Baik
244046,1,Buruk
244047,0,Baik
244049,0,Baik
244051,0,Baik
244058,1,Buruk
244093,0,Baik
244100,1,Buruk
244102,0,Baik
244104,0,Baik
244108,0,Baik
244112,0,Baik
244114,1,Buruk
244134,1,Buruk
244136,0,Baik
244140,0,Baik
244151,0,Baik
244152,0,Baik
244164,0,Baik
244168,0,Baik
244173,0,Baik
244176,1,Buruk
244179,0,Baik
244189,0,Baik
244201,0,Baik
244205,1,Buruk
244212,1,Buruk
244216,0,Baik
244226,0,Baik
244228,0,Baik
244238,0,Baik
244246,1,Buruk
244252,1,Buruk
244257,0,Baik
244266,0,Baik
244268,1,Buruk
244280,0,Baik
244290,0,Baik
244294,0,Baik
244295,0,Baik
244296,0,Baik
244298,0,Baik
244307,0,Baik
244321,1,Buruk
244322,1,Buruk
244324,1,Buruk
244335,0,Baik
244346,1,Buruk
244364,0,Baik
244372,0,Baik
244377,0,Baik
244387,0,Baik
244388,0,Baik
244395,0,Baik
244396,0,Baik
244403,1,Buruk
244416,0,Baik
244417,0,Baik
244420,1,Buruk
244421,0,Baik
244428,0,Baik
244429,0,Baik
244432,0,Baik
244456,0,Baik
244460,0,Baik
244461,0,Baik
244464,1,Buruk
244470,1,Buruk
244475,1,Buruk
244484,0,Baik
244487,1,Buruk
244489,1,Buruk
244498,1,Buruk
244526,0,Baik
244529,1,Buruk
244534,1,Buruk
244536,0,Baik
244543,0,Baik
244545,1,Buruk
244555,1,Buruk
244560,0,Baik
244562,1,Buruk
244570,1,Buruk
244572,1,Buruk
244574,1,Buruk
244605,1,Buruk
244612,1,Buruk
244624,0,Baik
244631,0,Baik
244632,1,Buruk
244643,0,Baik
244652,0,Baik
244666,0,Baik
244671,1,Buruk
244672,0,Baik
244683,1,Buruk
244690,0,Baik
244696,0,Baik
244703,0,Baik
244710,0,Baik
244713,1,Buruk
244719,0,Baik
244724,0,Baik
244736,1,Buruk
244763,1,Buruk
244764,1,Buruk
244765,0,Baik
244767,0,Baik
244772,0,Baik
244786,1,Buruk
244789,1,Buruk
244794,0,Baik
244799,1,Buruk
244810,1,Buruk
244815,1,Buruk
244830,1,Buruk
244848,1,Buruk
244852,0,Baik
244866,0,Baik
244867,0,Baik
244874,0,Baik
244887,0,Baik
244891,1,Buruk
244897,0,Baik
244898,0,Baik
244909,0,Baik
244910,1,Buruk
244913,0,Baik
244925,0,Baik
244928,0,Baik
244932,1,Buruk
244942,1,Buruk
244943,0,Baik
244949,0,Baik
244954,1,Buruk
244971,1,Buruk
244973,0,Baik
244989,0,Baik
245001,0,Baik
245012,1,Buruk
245026,0,Baik
245030,0,Baik
245036,0,Baik
245049,0,Baik
245057,1,Buruk
245062,0,Baik
245063,0,Baik
245074,1,Buruk
245076,0,Baik
245105,1,Buruk
245106,1,Buruk
245121,0,Baik
245124,1,Buruk
245129,0,Baik
245133,0,Baik
245138,1,Buruk
245150,0,Baik
245156,0,Baik
245157,0,Baik
245168,1,Buruk
245170,1,Buruk
245177,0,Baik
245178,1,Buruk
245182,1,Buruk
245208,1,Buruk
245219,0,Baik
245221,1,Buruk
245222,0,Baik
245224,1,Buruk
245225,0,Baik
245233,0,Baik
245234,0,Baik
245244,1,Buruk
245253,1,Buruk
245260,1,Buruk
245272,0,Baik
245281,0,Baik
245296,1,Buruk
245297,0,Baik
245303,1,Buruk
245309,1,Buruk
245313,0,Baik
245316,0,Baik
245328,1,Buruk
245344,1,Buruk
245351,1,Buruk
245357,0,Baik
245367,0,Baik
245369,0,Baik
245376,1,Buruk
245381,0,Baik
245411,0,Baik
245426,1,Buruk
245428,0,Baik
245430,0,Baik
245437,1,Buruk
245443,0,Baik
245450,0,Baik
245452,0,Baik
245468,0,Baik
245481,1,Buruk
245486,1,Buruk
245496,0,Baik
245501,0,Baik
245502,0,Baik
245503,1,Buruk
245564,1,Buruk
245567,1,Buruk
245568,1,Buruk
245576,0,Baik
245577,1,Buruk
245578,0,Baik
245595,1,Buruk
245598,0,Baik
245604,1,Buruk
245611,0,Baik
245615,0,Baik
245617,0,Baik
245627,0,Baik
245659,0,Baik
245661,0,Baik
245681,0,Baik
245687,1,Buruk
245697,0,Baik
245708,0,Baik
245713,1,Buruk
245717,1,Buruk
245720,1,Buruk
245721,0,Baik
245724,1,Buruk
245728,0,Baik
245738,1,Buruk
245746,0,Baik
245747,1,Buruk
245748,0,Baik
245766,1,Buruk
245767,0,Baik
245784,1,Buruk
245792,0,Baik
245802,0,Baik
245804,1,Buruk
245815,1,Buruk
245820,0,Baik
245830,0,Baik
245834,1,Buruk
245836,1,Buruk
245844,1,Buruk
245853,0,Baik
245862,0,Baik
245863,0,Baik
245882,0,Baik
245892,1,Buruk
245906,1,Buruk
245913,0,Baik
245926,0,Baik
245932,1,Buruk
245933,1,Buruk
245934,0,Baik
245939,0,Baik
245948,1,Buruk
245955,0,Baik
245957,1,Buruk
245967,1,Buruk
245979,0,Baik
245980,0,Baik
245989,1,Buruk
245992,1,Buruk
245994,0,Baik
246006,0,Baik
246010,0,Baik
246017,1,Buruk
246041,1,Buruk
246045,1,Buruk
246053,0,Baik
246057,0,Baik
246059,1,Buruk
246061,0,Baik
246079,1,Buruk
246082,1,Buruk
246089,1,Buruk
246091,0,Baik
246102,1,Buruk
246127,0,Baik
246134,0,Baik
246135,1,Buruk
246138,1,Buruk
246143,0,Baik
246146,1,Buruk
246148,1,Buruk
246152,0,Baik
246155,0,Baik
246164,1,Buruk
246171,1,Buruk
246185,1,Buruk
246192,1,Buruk
246200,0,Baik
246208,1,Buruk
246210,0,Baik
246213,1,Buruk
246214,0,Baik
246229,1,Buruk
246242,0,Baik
246250,0,Baik
246258,0,Baik
246267,0,Baik
246273,1,Buruk
246287,0,Baik
246289,1,Buruk
246290,1,Buruk
246302,1,Buruk
246303,1,Buruk
246304,0,Baik
246312,0,Baik
246319,1,Buruk
246321,0,Baik
246335,1,Buruk
246337,1,Buruk
246348,0,Baik
246358,0,Baik
246362,1,Buruk
246369,1,Buruk
246374,1,Buruk
246382,0,Baik
246384,1,Buruk
246386,0,Baik
246390,0,Baik
246396,0,Baik
246400,0,Baik
246401,0,Baik
246405,1,Buruk
246415,1,Buruk
246416,0,Baik
246418,1,Buruk
246422,0,Baik
246423,0,Baik
246426,0,Baik
246429,0,Baik
246432,1,Buruk
246444,0,Baik
246448,0,Baik
246455,0,Baik
246469,1,Buruk
246482,1,Buruk
246488,0,Baik
246489,0,Baik
246491,0,Baik
246502,1,Buruk
246516,1,Buruk
246524,0,Baik
246525,0,Baik
246543,1,Buruk
246550,0,Baik
246554,1,Buruk
246558,1,Buruk
246559,1,Buruk
246560,0,Baik
246561,1,Buruk
246562,1,Buruk
246564,1,Buruk
246585,0,Baik
246615,0,Baik
246618,0,Baik
246619,1,Buruk
246621,1,Buruk
246624,0,Baik
246625,1,Buruk
246627,0,Baik
246628,0,Baik
246631,1,Buruk
246633,0,Baik
246654,1,Buruk
246660,0,Baik
246665,1,Buruk
246669,0,Baik
246681,1,Buruk
246700,0,Baik
246705,0,Baik
246708,0,Baik
246711,1,Buruk
246724,0,Baik
246740,1,Buruk
246744,0,Baik
246745,1,Buruk
246746,1,Buruk
246748,0,Baik
246752,0,Baik
246758,1,Buruk
246762,1,Buruk
246765,0,Baik
246786,1,Buruk
246798,1,Buruk
246807,0,Baik
246816,0,Baik
246820,0,Baik
246833,0,Baik
246835,0,Baik
246836,0,Baik
246845,1,Buruk
246849,0,Baik
246857,0,Baik
246861,1,Buruk
246871,1,Buruk
246872,1,Buruk
246877,1,Buruk
246879,1,Buruk
246894,0,Baik
246896,0,Baik
246905,0,Baik
246907,0,Baik
246928,1,Buruk
246935,0,Baik
246939,0,Baik
246947,1,Buruk
246951,1,Buruk
246956,1,Buruk
246972,1,Buruk
246979,0,Baik
247003,1,Buruk
247005,0,Baik
247006,0,Baik
247008,0,Baik
247014,0,Baik
247027,1,Buruk
247032,1,Buruk
247036,1,Buruk
247080,0,Baik
247083,0,Baik
247086,0,Baik
247092,0,Baik
247098,0,Baik
247103,0,Baik
247105,0,Baik
247108,0,Baik
247118,1,Buruk
247123,0,Baik
247129,0,Baik
247139,0,Baik
247147,1,Buruk
247153,0,Baik
247157,1,Buruk
247179,1,Buruk
247190,1,Buruk
247213,0,Baik
247220,1,Buruk
247234,0,Baik
247260,0,Baik
247265,1,Buruk
247269,0,Baik
247272,1,Buruk
247277,0,Baik
247278,1,Buruk
247280,0,Baik
247290,1,Buruk
247296,0,Baik
247314,0,Baik
247316,0,Baik
247328,1,Buruk
247332,0,Baik
247336,0,Baik
247340,0,Baik
247342,1,Buruk
247347,0,Baik
247350,0,Baik
247351,0,Baik
247353,0,Baik
247354,0,Baik
247360,1,Buruk
247371,1,Buruk
247378,0,Baik
247394,0,Baik
247402,0,Baik
247406,1,Buruk
247409,1,Buruk
247446,0,Baik
247453,1,Buruk
247455,1,Buruk
247463,1,Buruk
247484,0,Baik
247485,0,Baik
247492,0,Baik
247497,0,Baik
247510,1,Buruk
247521,0,Baik
247527,0,Baik
247534,1,Buruk
247537,0,Baik
247558,0,Baik
247559,1,Buruk
247560,0,Baik
247567,0,Baik
247572,1,Buruk
247582,1,Buruk
247583,1,Buruk
247594,0,Baik
247595,0,Baik
247597,0,Baik
247598,1,Buruk
247607,1,Buruk
247619,1,Buruk
247632,1,Buruk
247638,1,Buruk
247639,1,Buruk
247646,0,Baik
247655,1,Buruk
247660,0,Baik
247672,0,Baik
247677,1,Buruk
247682,0,Baik
247685,0,Baik
247690,0,Baik
247701,0,Baik
247708,1,Buruk
247715,1,Buruk
247734,0,Baik
247758,1,Buruk
247761,0,Baik
247763,1,Buruk
247766,1,Buruk
247774,0,Baik
247775,0,Baik
247779,1,Buruk
247781,0,Baik
247783,1,Buruk
247785,1,Buruk
247787,0,Baik
247793,0,Baik
247798,0,Baik
247802,1,Buruk
247805,0,Baik
247814,1,Buruk
247816,1,Buruk
247834,0,Baik
247836,1,Buruk
247844,1,Buruk
247849,0,Baik
247852,0,Baik
247859,0,Baik
247861,0,Baik
247867,0,Baik
247868,1,Buruk
247883,1,Buruk
247890,1,Buruk
247892,0,Baik
247896,1,Buruk
247897,1,Buruk
247902,1,Buruk
247904,1,Buruk
247909,1,Buruk
247910,1,Buruk
247911,0,Baik
247929,1,Buruk
247930,0,Baik
247935,0,Baik
247942,0,Baik
247950,0,Baik
247951,1,Buruk
247972,0,Baik
247989,1,Buruk
247993,1,Buruk
247995,1,Buruk
248012,1,Buruk
248018,0,Baik
248019,1,Buruk
248036,1,Buruk
248037,1,Buruk
248039,0,Baik
248040,0,Baik
248043,1,Buruk
248054,0,Baik
248056,0,Baik
248068,0,Baik
248075,1,Buruk
248085,0,Baik
248087,0,Baik
248089,0,Baik
248095,1,Buruk
248105,1,Buruk
248109,0,Baik
248115,1,Buruk
248131,0,Baik
248135,0,Baik
248148,0,Baik
248154,0,Baik
248156,1,Buruk
248165,0,Baik
248169,1,Buruk
248173,1,Buruk
248179,1,Buruk
248187,1,Buruk
248204,1,Buruk
248207,0,Baik
248210,0,Baik
248212,0,Baik
248214,1,Buruk
248229,0,Baik
248236,0,Baik
248239,1,Buruk
248240,0,Baik
248246,0,Baik
248249,0,Baik
248261,1,Buruk
248267,0,Baik
248268,1,Buruk
248272,0,Baik
248276,0,Baik
248293,0,Baik
248303,1,Buruk
248307,0,Baik
248308,0,Baik
248327,1,Buruk
248330,0,Baik
248345,0,Baik
248355,0,Baik
248364,0,Baik
248368,0,Baik
248373,1,Buruk
248375,1,Buruk
248378,0,Baik
248390,0,Baik
248394,0,Baik
248405,0,Baik
248409,1,Buruk
248411,0,Baik
248415,1,Buruk
248416,1,Buruk
248419,1,Buruk
248421,1,Buruk
248422,0,Baik
248424,0,Baik
248427,1,Buruk
248429,1,Buruk
248435,1,Buruk
248452,0,Baik
248461,0,Baik
248467,1,Buruk
248472,0,Baik
248473,0,Baik
248476,1,Buruk
248488,0,Baik
248489,1,Buruk
248505,1,Buruk
248509,0,Baik
248510,0,Baik
248512,0,Baik
248524,0,Baik
248526,1,Buruk
248528,0,Baik
248533,1,Buruk
248546,1,Buruk
248568,0,Baik
248570,1,Buruk
248579,0,Baik
248583,0,Baik
248585,0,Baik
248586,1,Buruk
248596,1,Buruk
248597,0,Baik
248601,0,Baik
248605,0,Baik
248613,0,Baik
248618,0,Baik
248622,0,Baik
248626,0,Baik
248627,1,Buruk
248628,0,Baik
248635,1,Buruk
248636,1,Buruk
248644,0,Baik
248667,0,Baik
248675,0,Baik
248677,0,Baik
248693,1,Buruk
248694,1,Buruk
248699,1,Buruk
248706,1,Buruk
248726,0,Baik
248728,0,Baik
248731,0,Baik
248736,0,Baik
248738,1,Buruk
248739,1,Buruk
248744,0,Baik
248745,0,Baik
248756,1,Buruk
248760,0,Baik
248767,1,Buruk
248770,1,Buruk
248772,1,Buruk
248773,1,Buruk
248785,1,Buruk
248789,1,Buruk
248791,1,Buruk
248797,1,Buruk
248826,0,Baik
248853,1,Buruk
248854,1,Buruk
248856,0,Baik
248861,0,Baik
248869,0,Baik
248871,1,Buruk
248877,1,Buruk
248883,0,Baik
248891,0,Baik
248892,1,Buruk
248905,0,Baik
248910,1,Buruk
248914,1,Buruk
248921,0,Baik
248931,0,Baik
248934,1,Buruk
248951,0,Baik
248954,1,Buruk
248961,0,Baik
248966,1,Buruk
248968,1,Buruk
248977,1,Buruk
248978,0,Baik
248986,1,Buruk
249000,1,Buruk
249005,0,Baik
249025,1,Buruk
249040,1,Buruk
249045,0,Baik
249056,1,Buruk
249057,0,Baik
249075,1,Buruk
249084,1,Buruk
249089,1,Buruk
249095,0,Baik
249101,1,Buruk
249113,0,Baik
249116,0,Baik
249118,0,Baik
249137,0,Baik
249140,1,Buruk
249149,1,Buruk
249151,0,Baik
249154,0,Baik
249155,0,Baik
249171,0,Baik
249173,0,Baik
249190,1,Buruk
249191,1,Buruk
249197,1,Buruk
249205,0,Baik
249212,0,Baik
249228,1,Buruk
249235,1,Buruk
249266,1,Buruk
249269,1,Buruk
249277,0,Baik
249298,1,Buruk
249305,0,Baik
249310,0,Baik
249313,1,Buruk
249320,1,Buruk
249321,1,Buruk
249332,1,Buruk
249333,1,Buruk
249339,0,Baik
249343,0,Baik
249345,0,Baik
249347,1,Buruk
249348,1,Buruk
249358,1,Buruk
249370,0,Baik
249382,0,Baik
249397,1,Buruk
249398,0,Baik
249400,0,Baik
249403,0,Baik
249412,0,Baik
249421,0,Baik
249422,0,Baik
249426,0,Baik
249445,1,Buruk
249460,0,Baik
249465,1,Buruk
249467,1,Buruk
249481,0,Baik
249495,1,Buruk
249496,0,Baik
249505,0,Baik
249507,1,Buruk
249523,0,Baik
249528,1,Buruk
249532,0,Baik
249534,0,Baik
249540,0,Baik
249542,1,Buruk
249557,1,Buruk
249559,1,Buruk
249578,0,Baik
249581,0,Baik
249588,1,Buruk
249595,0,Baik
249603,1,Buruk
249615,1,Buruk
249630,0,Baik
249636,0,Baik
249640,0,Baik
249648,1,Buruk
249657,1,Buruk
249661,0,Baik
249664,0,Baik
249668,0,Baik
249677,0,Baik
249681,1,Buruk
249687,0,Baik
249688,0,Baik
249695,1,Buruk
249703,1,Buruk
249705,0,Baik
249718,0,Baik
249719,1,Buruk
249720,1,Buruk
249726,1,Buruk
249728,1,Buruk
249742,1,Buruk
249764,0,Baik
249768,0,Baik
249770,0,Baik
249774,1,Buruk
249779,1,Buruk
249783,1,Buruk
249801,1,Buruk
249808,0,Baik
249818,1,Buruk
249820,0,Baik
249832,0,Baik
249839,0,Baik
249843,0,Baik
249845,0,Baik
249847,1,Buruk
249878,0,Baik
249883,0,Baik
249895,0,Baik
249898,0,Baik
249906,0,Baik
249909,1,Buruk
249913,0,Baik
249920,0,Baik
249921,0,Baik
249928,0,Baik
249941,1,Buruk
249951,1,Buruk
249955,0,Baik
250020,1,Buruk
250022,1,Buruk
250026,0,Baik
250038,0,Baik
250045,0,Baik
250048,1,Buruk
250049,0,Baik
250051,0,Baik
250056,0,Baik
250073,1,Buruk
250085,0,Baik
250088,1,Buruk
250091,1,Buruk
250092,0,Baik
250093,1,Buruk
250095,1,Buruk
250098,1,Buruk
250105,0,Baik
250114,0,Baik
250127,0,Baik
250134,0,Baik
250137,1,Buruk
250153,1,Buruk
250156,0,Baik
250176,1,Buruk
250188,1,Buruk
250189,0,Baik
250211,1,Buruk
250212,1,Buruk
250217,0,Baik
250226,0,Baik
250236,0,Baik
250237,0,Baik
250246,0,Baik
250270,1,Buruk
250276,0,Baik
250299,0,Baik
250311,0,Baik
250312,1,Buruk
250319,0,Baik
250324,0,Baik
250331,0,Baik
250340,1,Buruk
250347,1,Buruk
250354,0,Baik
250358,0,Baik
250359,0,Baik
250361,0,Baik
250363,1,Buruk
250371,0,Baik
250377,0,Baik
250381,0,Baik
250391,1,Buruk
250415,1,Buruk
250416,1,Buruk
250430,0,Baik
250431,0,Baik
250438,1,Buruk
250444,1,Buruk
250453,0,Baik
250458,0,Baik
250462,1,Buruk
250469,1,Buruk
250473,1,Buruk
250481,0,Baik
250498,0,Baik
250502,0,Baik
250508,1,Buruk
250514,1,Buruk
250521,1,Buruk
250522,0,Baik
250530,1,Buruk
250531,1,Buruk
250533,1,Buruk
250539,0,Baik
250541,0,Baik
250545,1,Buruk
250557,1,Buruk
250576,1,Buruk
250579,1,Buruk
250585,0,Baik
250586,0,Baik
250591,0,Baik
250592,1,Buruk
250596,0,Baik
250616,1,Buruk
250617,1,Buruk
250632,1,Buruk
250636,1,Buruk
250640,1,Buruk
250657,1,Buruk
250658,1,Buruk
250661,0,Baik
250684,0,Baik
250685,1,Buruk
250691,0,Baik
250692,1,Buruk
250712,1,Buruk
250713,0,Baik
250719,0,Baik
250737,1,Buruk
250749,0,Baik
250772,0,Baik
250773,0,Baik
250774,1,Buruk
250781,1,Buruk
250783,0,Baik
250810,1,Buruk
250814,1,Buruk
250819,0,Baik
250831,1,Buruk
250855,1,Buruk
250867,0,Baik
250878,0,Baik
250887,1,Buruk
250889,0,Baik
250890,0,Baik
250900,0,Baik
250904,0,Baik
250909,1,Buruk
250913,0,Baik
250914,1,Buruk
250915,0,Baik
250918,1,Buruk
250922,1,Buruk
250925,0,Baik
250939,1,Buruk
250949,0,Baik
250956,0,Baik
250961,0,Baik
250963,1,Buruk
250965,0,Baik
250968,1,Buruk
250970,0,Baik
250981,1,Buruk
250990,0,Baik
251001,0,Baik
251002,0,Baik
251011,1,Buruk
251013,0,Baik
251021,1,Buruk
251022,0,Baik
251029,1,Buruk
251046,0,Baik
251047,0,Baik
251058,0,Baik
251063,0,Baik
251064,0,Baik
251073,1,Buruk
251083,1,Buruk
251085,0,Baik
251091,0,Baik
251096,1,Buruk
251105,0,Baik
251115,1,Buruk
251123,0,Baik
251133,1,Buruk
251152,0,Baik
251165,0,Baik
251180,0,Baik
251196,0,Baik
251197,1,Buruk
251214,0,Baik
251215,0,Baik
251217,1,Buruk
251219,0,Baik
251233,1,Buruk
251234,0,Baik
251245,0,Baik
251248,0,Baik
251255,0,Baik
251267,0,Baik
251272,0,Baik
251276,1,Buruk
251288,1,Buruk
251297,1,Buruk
251298,1,Buruk
251300,0,Baik
251301,0,Baik
251302,0,Baik
251303,0,Baik
251311,0,Baik
251314,1,Buruk
251322,0,Baik
251324,1,Buruk
251333,1,Buruk
251336,1,Buruk
251341,1,Buruk
251346,1,Buruk
251370,0,Baik
251378,1,Buruk
251396,0,Baik
251401,0,Baik
251413,1,Buruk
251422,0,Baik
251423,1,Buruk
251434,0,Baik
251436,0,Baik
251443,0,Baik
251445,1,Buruk
251455,1,Buruk
251465,0,Baik
251470,1,Buruk
251475,0,Baik
251488,0,Baik
251498,0,Baik
251504,1,Buruk
251506,1,Buruk
251530,0,Baik
251534,0,Baik
251538,0,Baik
251543,1,Buruk
251557,1,Buruk
251558,0,Baik
251567,0,Baik
251575,0,Baik
251579,0,Baik
251598,0,Baik
251599,0,Baik
251606,1,Buruk
251608,0,Baik
251620,0,Baik
251624,1,Buruk
251629,0,Baik
251631,1,Buruk
251654,1,Buruk
251671,0,Baik
251677,0,Baik
251682,1,Buruk
251684,0,Baik
251689,0,Baik
251700,1,Buruk
251716,1,Buruk
251719,1,Buruk
251727,1,Buruk
251731,0,Baik
251732,1,Buruk
251737,1,Buruk
251744,0,Baik
251750,0,Baik
251754,0,Baik
251759,1,Buruk
251761,1,Buruk
251762,0,Baik
251765,1,Buruk
251768,0,Baik
251770,0,Baik
251777,0,Baik
251786,1,Buruk
251795,1,Buruk
251805,1,Buruk
251833,0,Baik
251839,1,Buruk
251848,1,Buruk
251851,0,Baik
251893,1,Buruk
251909,1,Buruk
251918,1,Buruk
251920,1,Buruk
251922,0,Baik
251923,1,Buruk
251926,0,Baik
251933,1,Buruk
251938,1,Buruk
251948,1,Buruk
251955,1,Buruk
251956,0,Baik
251957,1,Buruk
251964,0,Baik
251965,0,Baik
251966,0,Baik
251972,1,Buruk
251980,1,Buruk
252003,0,Baik
252016,0,Baik
252028,1,Buruk
252032,0,Baik
252046,0,Baik
252054,0,Baik
252060,1,Buruk
252073,1,Buruk
252088,1,Buruk
252092,0,Baik
252096,0,Baik
252113,1,Buruk
252115,0,Baik
252121,1,Buruk
252133,0,Baik
252135,0,Baik
252145,0,Baik
252151,1,Buruk
252167,1,Buruk
252169,1,Buruk
252175,0,Baik
252189,0,Baik
252190,0,Baik
252191,1,Buruk
252198,0,Baik
252212,0,Baik
252223,1,Buruk
252224,0,Baik
252228,0,Baik
252253,0,Baik
252257,1,Buruk
252261,1,Buruk
252265,1,Buruk
252272,0,Baik
252273,1,Buruk
252286,0,Baik
252312,1,Buruk
252322,1,Buruk
252326,1,Buruk
252332,1,Buruk
252345,1,Buruk
252348,1,Buruk
252354,0,Baik
252358,0,Baik
252364,1,Buruk
252366,0,Baik
252369,1,Buruk
252374,0,Baik
252382,0,Baik
252417,0,Baik
252425,0,Baik
252426,1,Buruk
252429,0,Baik
252434,0,Baik
252447,0,Baik
252450,1,Buruk
252452,1,Buruk
252460,1,Buruk
252463,1,Buruk
252465,0,Baik
252492,0,Baik
252493,0,Baik
252518,0,Baik
252522,1,Buruk
252524,1,Buruk
252531,1,Buruk
252533,1,Buruk
252540,1,Buruk
252543,0,Baik
252544,1,Buruk
252555,1,Buruk
252558,0,Baik
252562,1,Buruk
252565,0,Baik
252568,0,Baik
252569,0,Baik
252573,1,Buruk
252582,1,Buruk
252596,1,Buruk
252599,1,Buruk
252603,1,Buruk
252606,1,Buruk
252630,1,Buruk
252636,0,Baik
252651,0,Baik
252653,0,Baik
252679,1,Buruk
252682,0,Baik
252687,1,Buruk
252713,0,Baik
252715,1,Buruk
252721,1,Buruk
252726,1,Buruk
252746,1,Buruk
252754,1,Buruk
252760,0,Baik
252762,0,Baik
252763,1,Buruk
252764,0,Baik
252768,0,Baik
252773,0,Baik
252774,0,Baik
252782,1,Buruk
252784,1,Buruk
252797,0,Baik
252798,0,Baik
252809,1,Buruk
252819,1,Buruk
252840,1,Buruk
252862,1,Buruk
252863,0,Baik
252865,0,Baik
252870,0,Baik
252880,0,Baik
252881,0,Baik
252888,0,Baik
252889,1,Buruk
252894,1,Buruk
252899,1,Buruk
252911,1,Buruk
252918,0,Baik
252926,0,Baik
252929,0,Baik
252932,0,Baik
252939,1,Buruk
252940,0,Baik
252970,1,Buruk
252971,0,Baik
252980,1,Buruk
252981,1,Buruk
252986,0,Baik
252990,0,Baik
253004,1,Buruk
253011,0,Baik
253015,1,Buruk
253022,0,Baik
253032,0,Baik
253044,1,Buruk
253056,0,Baik
253065,0,Baik
253066,0,Baik
253067,0,Baik
253079,1,Buruk
253088,0,Baik
253098,0,Baik
253099,0,Baik
253112,0,Baik
253113,0,Baik
253133,1,Buruk
253149,1,Buruk
253151,1,Buruk
253153,1,Buruk
253160,0,Baik
253164,1,Buruk
253169,0,Baik
253177,0,Baik
253183,1,Buruk
253198,1,Buruk
253206,0,Baik
253214,1,Buruk
253218,0,Baik
253224,1,Buruk
253227,1,Buruk
253231,1,Buruk
253247,1,Buruk
253251,0,Baik
253262,0,Baik
253264,0,Baik
253265,0,Baik
253273,0,Baik
253275,1,Buruk
253278,1,Buruk
253284,1,Buruk
253298,1,Buruk
253313,0,Baik
253317,0,Baik
253322,0,Baik
253326,0,Baik
253332,0,Baik
253338,1,Buruk
253339,1,Buruk
253346,0,Baik
253348,0,Baik
253350,1,Buruk
253357,0,Baik
253363,0,Baik
253365,0,Baik
253369,1,Buruk
253373,0,Baik
253378,1,Buruk
253383,1,Buruk
253392,1,Buruk
253395,0,Baik
253398,1,Buruk
253410,1,Buruk
253419,0,Baik
253420,0,Baik
253421,1,Buruk
253441,1,Buruk
253442,1,Buruk
253446,0,Baik
253447,1,Buruk
253465,1,Buruk
253488,1,Buruk
253492,0,Baik
253499,0,Baik
253500,1,Buruk
253501,1,Buruk
253509,1,Buruk
253521,1,Buruk
253534,1,Buruk
253544,0,Baik
253555,0,Baik
253557,1,Buruk
253559,0,Baik
253583,0,Baik
253587,0,Baik
253589,1,Buruk
253591,0,Baik
253596,1,Buruk
253600,1,Buruk
253605,1,Buruk
253620,1,Buruk
253628,1,Buruk
253631,0,Baik
253634,0,Baik
253639,1,Buruk
253641,1,Buruk
253661,0,Baik
253672,1,Buruk
253679,1,Buruk
253683,1,Buruk
253696,0,Baik
253706,1,Buruk
253708,0,Baik
253712,1,Buruk
253717,1,Buruk
253720,1,Buruk
253731,1,Buruk
253734,0,Baik
253743,1,Buruk
253744,1,Buruk
253748,0,Baik
253754,1,Buruk
253761,1,Buruk
253787,1,Buruk
253788,0,Baik
253796,1,Buruk
253826,0,Baik
253829,0,Baik
253837,0,Baik
253841,1,Buruk
253843,1,Buruk
253844,0,Baik
253845,1,Buruk
253849,1,Buruk
253854,1,Buruk
253861,1,Buruk
253863,1,Buruk
253875,0,Baik
253891,1,Buruk
253894,0,Baik
253895,1,Buruk
253918,0,Baik
253930,0,Baik
253939,1,Buruk
253940,0,Baik
253945,0,Baik
253950,1,Buruk
253951,1,Buruk
253964,0,Baik
253967,0,Baik
253975,0,Baik
253986,0,Baik
253998,0,Baik
254017,0,Baik
254025,0,Baik
254026,1,Buruk
254031,1,Buruk
254035,0,Baik
254040,0,Baik
254042,0,Baik
254047,1,Buruk
254051,1,Buruk
254056,1,Buruk
254060,1,Buruk
254068,0,Baik
254073,0,Baik
254088,1,Buruk
254100,1,Buruk
254110,0,Baik
254115,0,Baik
254116,0,Baik
254125,1,Buruk
254130,1,Buruk
254135,0,Baik
254149,0,Baik
254161,1,Buruk
254167,0,Baik
254176,1,Buruk
254205,1,Buruk
254226,1,Buruk
254228,1,Buruk
254238,0,Baik
254242,1,Buruk
254257,0,Baik
254261,0,Baik
254280,1,Buruk
254295,1,Buruk
254316,0,Baik
254325,0,Baik
254326,1,Buruk
254327,1,Buruk
254335,0,Baik
254342,0,Baik
254347,1,Buruk
254355,1,Buruk
254358,1,Buruk
254359,1,Buruk
254368,0,Baik
254376,0,Baik
254382,0,Baik
254383,0,Baik
254390,0,Baik
254392,0,Baik
254394,0,Baik
254400,1,Buruk
254406,1,Buruk
254411,1,Buruk
254421,1,Buruk
254435,0,Baik
254437,0,Baik
254440,1,Buruk
254460,1,Buruk
254470,0,Baik
